,X_i,Y_i,Z_i,X_f,Y_f,Z_f,Cu [%],Au [ppm],Ton [t],B [$]
2783,110.0,215.0,15.0,125.0,225.0,40.0,0.9323784675530993,0.14748472830895462,20785.189999999995,1078139.6600000001
2784,110.0,215.0,20.0,125.0,225.0,45.0,1.238652618004521,0.22461234966328683,20983.729999999996,1642023.86
2785,110.0,215.0,25.0,125.0,225.0,50.0,1.5405375225001319,0.325432350858959,21244.32,2232038.8200000003
2786,110.0,215.0,30.0,125.0,225.0,55.0,1.8000950855389568,0.43655630164882037,21562.689999999995,2784035.5999999996
2787,110.0,215.0,35.0,125.0,225.0,60.0,1.800585785214226,0.5135156275052889,21828.82,2883707.4
2788,110.0,215.0,40.0,125.0,225.0,65.0,1.6387123654253892,0.5596035827094926,21860.550000000003,2650854.8
2789,110.0,220.0,35.0,125.0,230.0,60.0,0.2924630354136416,0.11086969651652492,20729.299999999996,2772.879999999979
2790,110.0,220.0,40.0,125.0,230.0,65.0,0.3505038312867408,0.145854464028822,20784.14,120400.76999999999
2791,115.0,85.0,0.0,130.0,95.0,25.0,0.863780312636791,0.18887241246202768,21268.769999999997,975913.97
2792,115.0,85.0,5.0,130.0,95.0,30.0,0.9862287776396299,0.21432979773121183,21434.35,1192351.8
2793,115.0,85.0,10.0,130.0,95.0,35.0,1.025432678031632,0.2215658279641346,21519.35,1266234.3900000001
2794,115.0,85.0,15.0,130.0,95.0,40.0,0.8949462614958125,0.18880597537263255,21430.629999999997,1022591.1400000001
2795,115.0,85.0,20.0,130.0,95.0,45.0,0.6446405859592916,0.12996120884545934,21187.82,566372.63
2796,115.0,85.0,25.0,130.0,95.0,50.0,0.4035963638571648,0.0816832723181821,20915.57,145785.02000000002
2797,115.0,90.0,0.0,130.0,100.0,25.0,1.6596874158359467,0.3752795195531736,22129.4,2503736.7
2798,115.0,90.0,5.0,130.0,100.0,30.0,1.8752729764287699,0.4199473627504755,22461.28,2933429.2300000004
2799,115.0,90.0,10.0,130.0,100.0,35.0,1.8780487042733531,0.4153587005112091,22593.5,2943681.9
2800,115.0,90.0,15.0,130.0,100.0,40.0,1.6117408798857755,0.34389876405497055,22412.0,2396062.91
2801,115.0,90.0,20.0,130.0,100.0,45.0,1.2275075096754042,0.25034225776983526,22024.92,1632568.84
2802,115.0,90.0,25.0,130.0,100.0,50.0,0.8561959396754969,0.17557173292491518,21572.659999999996,934635.7400000001
2803,115.0,90.0,30.0,130.0,100.0,55.0,0.538744743083191,0.11478273144502849,21145.949999999997,371326.06000000006
2804,115.0,95.0,0.0,130.0,105.0,25.0,2.782343977040931,0.7040915903607804,23178.64,4955439.49
2805,115.0,95.0,5.0,130.0,105.0,30.0,2.8775968966479795,0.6696044739068271,23464.949999999997,5127622.0600000005
2806,115.0,95.0,10.0,130.0,105.0,35.0,2.765394128709805,0.6135405131394596,23603.33,4883156.18
2807,115.0,95.0,15.0,130.0,105.0,40.0,2.3884526217254054,0.5013433566899436,23416.64,4046098.21
2808,115.0,95.0,20.0,130.0,105.0,45.0,2.0047761274398264,0.3984082832065617,23028.28,3199343.7
2809,115.0,95.0,25.0,130.0,105.0,50.0,1.6185133989611395,0.32000062069173446,22555.479999999996,2400805.65
2810,115.0,95.0,30.0,130.0,105.0,55.0,1.2222653800043166,0.25181766902633357,22053.96,1630737.81
2811,115.0,95.0,35.0,130.0,105.0,60.0,0.8594583794568782,0.1839084717348585,21581.529999999995,954727.4500000001
2812,115.0,95.0,40.0,130.0,105.0,65.0,0.5929615169913105,0.13107300903535596,20242.699999999997,457201.2300000001
2813,115.0,100.0,0.0,130.0,110.0,25.0,4.3071226256248245,1.1564131796620833,23904.71,8432324.649999999
2814,115.0,100.0,5.0,130.0,110.0,30.0,4.251324638518797,1.0350576512757816,24015.08,8217996.34
2815,115.0,100.0,10.0,130.0,110.0,35.0,3.9168810377427588,0.8848490023368686,24032.16,7425020.2700000005
2816,115.0,100.0,15.0,130.0,110.0,40.0,3.400802173108577,0.7046769388940891,23888.36,6222773.640000001
2817,115.0,100.0,20.0,130.0,110.0,45.0,3.038960611895756,0.5863315092148849,23649.78,5370744.38
2818,115.0,100.0,25.0,130.0,110.0,50.0,2.596101156862165,0.4922860101198073,23294.909999999996,4398631.789999999
2819,115.0,100.0,30.0,130.0,110.0,55.0,2.09094690081253,0.422039561098967,22864.38,3364781.33
2820,115.0,100.0,35.0,130.0,110.0,60.0,1.6486906966798034,0.35996945110549095,22423.07,2492911.84
2821,115.0,100.0,40.0,130.0,110.0,65.0,1.3151839981518707,0.3057077770013334,20864.339999999997,1750935.67
2822,115.0,105.0,0.0,130.0,115.0,25.0,6.042749255473188,1.704351209746176,24455.13,12544201.89
2823,115.0,105.0,5.0,130.0,115.0,30.0,5.855233420320574,1.5168368117980118,24390.55,11938612.06
2824,115.0,105.0,10.0,130.0,115.0,35.0,5.383896632109871,1.2982291944090987,24330.96,10766252.04
2825,115.0,105.0,15.0,130.0,115.0,40.0,4.8195570993370165,1.0662093739972136,24244.94,9398528.77
2826,115.0,105.0,20.0,130.0,115.0,45.0,4.416425470837136,0.8980988384634532,24106.0,8398199.44
2827,115.0,105.0,25.0,130.0,115.0,50.0,3.7772020917218176,0.7497441803779206,23876.98,6970777.81
2828,115.0,105.0,30.0,130.0,115.0,55.0,3.054375283362562,0.6629051485572632,23578.449999999997,5471572.51
2829,115.0,105.0,35.0,130.0,115.0,60.0,2.480553725488846,0.5890430697377357,23235.34,4290663.1
2830,115.0,105.0,40.0,130.0,115.0,65.0,2.035326175991459,0.5209498173083118,21730.6,3206800.23
2831,115.0,110.0,0.0,130.0,120.0,25.0,7.1532863962931375,2.12063048837839,24559.85,15200745.009999998
2832,115.0,110.0,5.0,130.0,120.0,30.0,7.221054559284069,1.9907577897771023,24558.79,15177594.1
2833,115.0,110.0,10.0,130.0,120.0,35.0,6.899362534633103,1.7933818394003318,24506.9,14303232.11
2834,115.0,110.0,15.0,130.0,120.0,40.0,6.380816653817888,1.547509837302527,24412.18,12980406.4
2835,115.0,110.0,20.0,130.0,120.0,45.0,5.847800464098239,1.3118652048971502,24296.58,11641812.84
2836,115.0,110.0,25.0,130.0,120.0,50.0,5.016867128562598,1.1185857509274648,24141.08,9788801.17
2837,115.0,110.0,30.0,130.0,120.0,55.0,4.057585697768466,1.010183569327976,23948.989999999998,7805828.93
2838,115.0,110.0,35.0,130.0,120.0,60.0,3.1898668740015235,0.8970311794325619,23736.16,6017817.53
2839,115.0,110.0,40.0,130.0,120.0,65.0,2.5298406160490337,0.7949825675889778,22469.64,4444844.96
2840,115.0,115.0,0.0,130.0,125.0,25.0,7.433104689017543,2.3142836065700827,24515.37,15932155.02
2841,115.0,115.0,5.0,130.0,125.0,30.0,7.72396807727803,2.267925937821433,24596.9,16486009.809999999
2842,115.0,115.0,10.0,130.0,125.0,35.0,7.6925014844532456,2.165722439328304,24621.86,16322704.629999999
2843,115.0,115.0,15.0,130.0,125.0,40.0,7.43419401910665,2.0244496203478892,24588.299999999996,15642109.9
2844,115.0,115.0,20.0,130.0,125.0,45.0,6.942652488325072,1.8249055638862066,24501.219999999998,14419653.79
2845,115.0,115.0,25.0,130.0,125.0,50.0,6.112749113305706,1.6557188561705145,24377.059999999998,12580378.98
2846,115.0,115.0,30.0,130.0,125.0,55.0,5.0713447261503894,1.5610763526649858,24241.59,10441529.51
2847,115.0,115.0,35.0,130.0,125.0,60.0,4.002259583731087,1.4404593030323019,24104.129999999997,8245380.279999999
2848,115.0,115.0,40.0,130.0,125.0,65.0,3.1262710151716115,1.311913049544652,23077.97,6187341.279999999
2849,115.0,120.0,0.0,130.0,130.0,25.0,7.056973158780138,2.3245495722256106,24413.57,15165041.809999999
2850,115.0,120.0,5.0,130.0,130.0,30.0,7.447742859854496,2.3788221636666322,24550.269999999997,16057760.29
2851,115.0,120.0,10.0,130.0,130.0,35.0,7.704560552939836,2.379672285225312,24652.23,16616932.009999998
2852,115.0,120.0,15.0,130.0,130.0,40.0,7.652514506150836,2.349328253007363,24686.079999999998,16504440.1
2853,115.0,120.0,20.0,130.0,130.0,45.0,7.307062248405513,2.243640555256994,24655.25,15698466.549999999
2854,115.0,120.0,25.0,130.0,130.0,50.0,6.764384027997562,2.1530620336438338,24550.71,14492216.739999998
2855,115.0,120.0,30.0,130.0,130.0,55.0,5.9254047589731345,2.106805051781414,24446.03,12784937.79
2856,115.0,120.0,35.0,130.0,130.0,60.0,4.796220543343725,2.0267735325640217,24342.97,10505573.42
2857,115.0,120.0,40.0,130.0,130.0,65.0,3.779575349597166,1.8986010427985254,23569.27,8168875.21
2858,115.0,125.0,0.0,130.0,135.0,25.0,6.412044065282204,2.317881755625279,24334.35,13890602.369999997
2859,115.0,125.0,5.0,130.0,135.0,30.0,6.649783660800532,2.4215203933529144,24472.68,14541655.749999998
2860,115.0,125.0,10.0,130.0,135.0,35.0,6.978724397699298,2.487374803621891,24608.14,15327110.79
2861,115.0,125.0,15.0,130.0,135.0,40.0,7.100289878193015,2.5411748666957927,24697.27,15679216.82
2862,115.0,125.0,20.0,130.0,135.0,45.0,7.038123413329448,2.5425869578411975,24713.7,15571707.23
2863,115.0,125.0,25.0,130.0,135.0,50.0,6.878477675158176,2.517566006017425,24615.18,15176175.95
2864,115.0,125.0,30.0,130.0,135.0,55.0,6.365343547048614,2.5205864624413206,24510.18,14138660.32
2865,115.0,125.0,35.0,130.0,135.0,60.0,5.410325001598106,2.507535703338977,24403.88,12253654.93
2866,115.0,125.0,40.0,130.0,135.0,65.0,4.403127408608677,2.4054070582747493,23838.97,9990916.14
2867,115.0,130.0,0.0,130.0,140.0,25.0,5.68107212810018,2.319078034655862,24251.02,12467591.049999999
2868,115.0,130.0,5.0,130.0,140.0,30.0,5.782301314158723,2.4495721815001996,24375.29,12874185.11
2869,115.0,130.0,10.0,130.0,140.0,35.0,6.1147622325519135,2.5505943512940497,24507.56,13694154.790000001
2870,115.0,130.0,15.0,130.0,140.0,40.0,6.3577918693967765,2.631482097111362,24611.95,14312026.42
2871,115.0,130.0,20.0,130.0,140.0,45.0,6.537722443095857,2.668938843916475,24654.620000000003,14724706.100000001
2872,115.0,130.0,25.0,130.0,140.0,50.0,6.6849201121452895,2.675494748936382,24578.83,14968334.39
2873,115.0,130.0,30.0,130.0,140.0,55.0,6.420050261929805,2.698587727593003,24481.75,14433300.03
2874,115.0,130.0,35.0,130.0,140.0,60.0,5.607445262570259,2.7165882335086295,24379.57,12856741.8
2875,115.0,130.0,40.0,130.0,140.0,65.0,4.662736587110986,2.6353197457079127,23955.13,10783918.48
2876,115.0,130.0,45.0,130.0,140.0,70.0,4.118345364037267,2.570546287640325,20281.440000000002,8215819.7
2877,115.0,135.0,0.0,130.0,145.0,25.0,5.03194220452663,2.229347606930783,24134.07,11089528.55
2878,115.0,135.0,5.0,130.0,145.0,30.0,5.284132679414991,2.4056792296007337,24219.129999999997,11805670.91
2879,115.0,135.0,10.0,130.0,145.0,35.0,5.688700825743386,2.571255625114641,24315.059999999998,12807013.309999999
2880,115.0,135.0,15.0,130.0,145.0,40.0,5.987481051827938,2.6893075019393837,24402.089999999997,13555742.01
2881,115.0,135.0,20.0,130.0,145.0,45.0,6.253705052463246,2.759163798621293,24450.45,14168908.74
2882,115.0,135.0,25.0,130.0,145.0,50.0,6.411042565440567,2.8002341152461536,24422.16,14498365.620000001
2883,115.0,135.0,30.0,130.0,145.0,55.0,6.086934097044886,2.8489327902641555,24365.22,13908743.79
2884,115.0,135.0,35.0,130.0,145.0,60.0,5.258073619338968,2.887172114615199,24294.16,12350058.379999999
2885,115.0,135.0,40.0,130.0,145.0,65.0,4.312731369307192,2.807880045910563,23933.49,10320247.61
2886,115.0,135.0,45.0,130.0,145.0,70.0,3.721719289915086,2.713840072129074,20596.410000000003,7850281.180000001
2887,115.0,140.0,0.0,130.0,150.0,25.0,5.094818060723247,2.095325685241515,24038.24,11009470.45
2888,115.0,140.0,5.0,130.0,150.0,30.0,5.557341036548103,2.324431525433446,24070.47,12150465.49
2889,115.0,140.0,10.0,130.0,150.0,35.0,6.010759445891368,2.540405518687707,24108.629999999997,13265631.64
2890,115.0,140.0,15.0,130.0,150.0,40.0,6.200601697037947,2.6842455757570733,24153.850000000002,13811281.71
2891,115.0,140.0,20.0,130.0,150.0,45.0,6.288760198995105,2.782313322222939,24193.559999999998,14112178.440000001
2892,115.0,140.0,25.0,130.0,150.0,50.0,6.225659920894927,2.8674978827370983,24205.780000000002,14098762.73
2893,115.0,140.0,30.0,130.0,150.0,55.0,5.725036811894854,2.953626008835186,24198.699999999997,13254164.850000001
2894,115.0,140.0,35.0,130.0,150.0,60.0,4.776951677782948,3.0205466273719046,24176.25,11540608.36
2895,115.0,140.0,40.0,130.0,150.0,65.0,3.783603788421168,2.944020941215209,23870.63,9467466.459999999
2896,115.0,140.0,45.0,130.0,150.0,70.0,3.11158783136815,2.8282464011641832,20835.21,7066513.92
2897,115.0,145.0,0.0,130.0,155.0,25.0,5.768729697608828,1.9957914652679192,23971.93,12119284.280000001
2898,115.0,145.0,5.0,130.0,155.0,30.0,6.441879000640978,2.2513710680650587,23978.97,13666738.78
2899,115.0,145.0,10.0,130.0,155.0,35.0,6.8950733343041986,2.473893596929845,23964.909999999996,14754809.3
2900,115.0,145.0,15.0,130.0,155.0,40.0,6.865411324946835,2.6081145648668413,23962.32,14850765.43
2901,115.0,145.0,20.0,130.0,155.0,45.0,6.598837750240549,2.7136886642423415,23976.43,14484069.95
2902,115.0,145.0,25.0,130.0,155.0,50.0,6.1858136363749985,2.8223950687543065,24002.86,13854500.100000001
2903,115.0,145.0,30.0,130.0,155.0,55.0,5.460238058983046,2.947228023228433,24036.059999999998,12663550.120000001
2904,115.0,145.0,35.0,130.0,155.0,60.0,4.374619474256664,3.0550774683624273,24060.79,10773182.64
2905,115.0,145.0,40.0,130.0,155.0,65.0,3.3025852885811284,2.9954945208242294,23799.2,8608652.69
2906,115.0,145.0,45.0,130.0,155.0,70.0,2.562829834657966,2.8821094076409657,21014.620000000003,6282962.97
2907,115.0,150.0,0.0,130.0,160.0,25.0,6.594363565597844,2.0333139283616557,23971.519999999997,13697537.68
2908,115.0,150.0,5.0,130.0,160.0,30.0,7.355543237888319,2.2635187917143798,23989.03,15386672.02
2909,115.0,150.0,10.0,130.0,160.0,35.0,7.793838077629071,2.4437623952137817,23948.76,16380588.600000001
2910,115.0,150.0,15.0,130.0,160.0,40.0,7.678651750367535,2.5454995835444882,23916.12,16260343.68
2911,115.0,150.0,20.0,130.0,160.0,45.0,7.215839907944976,2.622588248339348,23898.75,15477826.760000002
2912,115.0,150.0,25.0,130.0,160.0,50.0,6.567517733107321,2.72300153025965,23904.440000000002,14392952.27
2913,115.0,150.0,30.0,130.0,160.0,55.0,5.711960053442558,2.8452311415701375,23935.98,12962065.06
2914,115.0,150.0,35.0,130.0,160.0,60.0,4.551996296636112,2.965574267459609,23978.2,10964009.65
2915,115.0,150.0,40.0,130.0,160.0,65.0,3.4178816946072437,2.930586092884009,23739.070000000003,8725987.689999998
2916,115.0,150.0,45.0,130.0,160.0,70.0,2.5932095477797987,2.818869792299571,21149.21,6308323.26
2917,115.0,155.0,0.0,130.0,165.0,25.0,7.224298814837579,2.1226336714746687,23884.489999999998,14917249.09
2918,115.0,155.0,5.0,130.0,165.0,30.0,8.135740168255245,2.3419516243281735,24027.78,16956193.59
2919,115.0,155.0,10.0,130.0,165.0,35.0,8.600311968377866,2.471059879415591,23983.199999999997,17936526.529999997
2920,115.0,155.0,15.0,130.0,165.0,40.0,8.535403955827663,2.5349890204082146,23939.87,17856432.45
2921,115.0,155.0,20.0,130.0,165.0,45.0,8.059078773371196,2.583518941896068,23903.89,17001176.47
2922,115.0,155.0,25.0,130.0,165.0,50.0,7.238329334843967,2.6678553275369894,23884.02,15560868.16
2923,115.0,155.0,30.0,130.0,165.0,55.0,6.202767955008008,2.771214692540355,23894.03,13765012.030000001
2924,115.0,155.0,35.0,130.0,165.0,60.0,4.984128272350867,2.8625616856344847,23927.37,11625966.920000002
2925,115.0,155.0,40.0,130.0,165.0,65.0,3.8217139446626898,2.8232213547261606,23691.43,9330095.780000001
2926,115.0,155.0,45.0,130.0,165.0,70.0,2.9596402861091775,2.7081131284429345,21228.26,6823920.09
2927,115.0,160.0,0.0,130.0,170.0,25.0,7.412076513286625,2.1653228176481725,23764.5,15236838.48
2928,115.0,160.0,5.0,130.0,170.0,30.0,8.6007283359451,2.4209146087315707,24064.17,17940494.900000002
2929,115.0,160.0,10.0,130.0,170.0,35.0,9.159633279425876,2.5353180810609985,24022.65,19082451.41
2930,115.0,160.0,15.0,130.0,170.0,40.0,9.207835092391749,2.5957462927150496,23977.79,19205665.619999997
2931,115.0,160.0,20.0,130.0,170.0,45.0,8.816795913029454,2.6580478172545567,23933.62,18514994.4
2932,115.0,160.0,25.0,130.0,170.0,50.0,7.937366054297624,2.74938627791743,23896.809999999998,16959258.520000003
2933,115.0,160.0,30.0,130.0,170.0,55.0,6.79759465078737,2.82671824506965,23880.15,14923253.770000001
2934,115.0,160.0,35.0,130.0,170.0,60.0,5.555208525769455,2.8833498052375552,23893.21,12692612.57
2935,115.0,160.0,40.0,130.0,170.0,65.0,4.363838345615111,2.8501634056428387,23651.57,10340355.879999999
2936,115.0,160.0,45.0,130.0,170.0,70.0,3.4929534997695493,2.728354886806017,21240.969999999998,7728086.55
2937,115.0,165.0,0.0,130.0,175.0,25.0,7.358557731702538,2.1124971477479297,23577.86,14970630.17
2938,115.0,165.0,5.0,130.0,175.0,30.0,8.87767543958095,2.423908128392303,24058.14,18457088.6
2939,115.0,165.0,10.0,130.0,175.0,35.0,9.528449884244345,2.531888471401911,24059.3,19796887.83
2940,115.0,165.0,15.0,130.0,175.0,40.0,9.6276884793494,2.5932014654485402,24017.22,20017932.32
2941,115.0,165.0,20.0,130.0,175.0,45.0,9.274177623729994,2.6998436824743166,23972.36,19444927.79
2942,115.0,165.0,25.0,130.0,175.0,50.0,8.416701215671965,2.8320923190210094,23928.33,17966790.67
2943,115.0,165.0,30.0,130.0,175.0,55.0,7.238353288112637,2.913863075629499,23893.190000000002,15849166.38
2944,115.0,165.0,35.0,130.0,175.0,60.0,5.970898775900256,2.9587186379665646,23879.59,13542697.1
2945,115.0,165.0,40.0,130.0,175.0,65.0,4.746538351650444,2.953651333625391,23625.45,11147970.690000001
2946,115.0,165.0,45.0,130.0,175.0,70.0,3.9005843648835077,2.8435558989079257,21209.18,8504290.18
2947,115.0,170.0,0.0,130.0,180.0,25.0,6.822864186995672,1.917779849224318,23413.59,13690849.63
2948,115.0,170.0,5.0,130.0,180.0,30.0,8.557486348890547,2.2571326728991132,23985.23,17616139.89
2949,115.0,170.0,10.0,130.0,180.0,35.0,9.406573470581423,2.385463573451071,24089.71,19427016.64
2950,115.0,170.0,15.0,130.0,180.0,40.0,9.611742357822639,2.4828214312290298,24054.989999999998,19894057.84
2951,115.0,170.0,20.0,130.0,180.0,45.0,9.32745758095569,2.6526775752835743,24012.21,19523091.259999998
2952,115.0,170.0,25.0,130.0,180.0,50.0,8.604598541090096,2.8491791910697986,23967.21,18365147.56
2953,115.0,170.0,30.0,130.0,180.0,55.0,7.532973443951489,2.981888881086319,23923.739999999998,16493600.079999998
2954,115.0,170.0,35.0,130.0,180.0,60.0,6.275364127279524,3.078735094960698,23890.409999999996,14248886.39
2955,115.0,170.0,40.0,130.0,180.0,65.0,4.944475995234359,3.1361117969978483,23619.059999999998,11712370.45
2956,115.0,170.0,45.0,130.0,180.0,70.0,4.073619732217098,3.048281715360193,21166.4,8976777.18
2957,115.0,175.0,0.0,130.0,185.0,25.0,5.819058295732575,1.6189279115378887,23239.78,11462291.120000001
2958,115.0,175.0,5.0,130.0,185.0,30.0,7.516439209560142,1.9414288265784208,23851.53,15233286.18
2959,115.0,175.0,10.0,130.0,185.0,35.0,8.596382299281428,2.097724247847229,24106.14,17595136.26
2960,115.0,175.0,15.0,130.0,185.0,40.0,9.027584130843078,2.2210927045917632,24087.48,18529526.490000002
2961,115.0,175.0,20.0,130.0,185.0,45.0,8.917086623437962,2.4247643722413845,24051.92,18529184.16
2962,115.0,175.0,25.0,130.0,185.0,50.0,8.389481997272705,2.6511751774532537,24009.14,17770914.18
2963,115.0,175.0,30.0,130.0,185.0,55.0,7.467120510192671,2.8259139143758962,23964.28,16221979.149999999
2964,115.0,175.0,35.0,130.0,185.0,60.0,6.267969987329246,2.963898516088011,23921.23,14123201.52
2965,115.0,175.0,40.0,130.0,185.0,65.0,4.864432785803142,3.054176305567544,23633.4,11480420.580000002
2966,115.0,175.0,45.0,130.0,185.0,70.0,3.8940329525163166,3.0029713710642785,21135.26,8622823.82
2967,115.0,180.0,0.0,130.0,190.0,25.0,5.088743149582487,1.3729456026266091,23080.71,9812287.59
2968,115.0,180.0,5.0,130.0,190.0,30.0,6.629855802031581,1.648553708215985,23700.75,13179117.23
2969,115.0,180.0,10.0,130.0,190.0,35.0,7.854694708564033,1.8232409178812339,24091.57,15882658.74
2970,115.0,180.0,15.0,130.0,190.0,40.0,8.446501916754533,1.9426070889637914,24108.46,17138690.630000003
2971,115.0,180.0,20.0,130.0,190.0,45.0,8.45523562213602,2.1248141540600045,24085.81,17348135.05
2972,115.0,180.0,25.0,130.0,190.0,50.0,8.067791500041162,2.3262181769194883,24050.940000000002,16829268.06
2973,115.0,180.0,30.0,130.0,190.0,55.0,7.281609584077461,2.512802529254185,24010.239999999998,15548778.0
2974,115.0,180.0,35.0,130.0,190.0,60.0,6.1452510096506705,2.671907907007408,23966.21,13587870.379999999
2975,115.0,180.0,40.0,130.0,190.0,65.0,4.740474650710071,2.7726600025009622,23670.880000000005,10953313.73
2976,115.0,180.0,45.0,130.0,190.0,70.0,3.6770570922315278,2.7500076412445176,21096.04,7997267.96
2977,115.0,185.0,0.0,130.0,195.0,25.0,4.685312704459099,1.1231883131233484,22941.629999999997,8765457.36
2978,115.0,185.0,5.0,130.0,195.0,30.0,6.05789235228233,1.35296737030949,23561.67,11727512.26
2979,115.0,185.0,10.0,130.0,195.0,35.0,7.281520010379017,1.5235434613024004,24048.52,14441595.14
2980,115.0,185.0,15.0,130.0,195.0,40.0,7.926926119648977,1.612447411793242,24118.05,15793652.04
2981,115.0,185.0,20.0,130.0,195.0,45.0,7.966673086303816,1.734738579876159,24108.32,16002052.09
2982,115.0,185.0,25.0,130.0,195.0,50.0,7.576962651315687,1.8796649238221688,24087.059999999998,15425005.95
2983,115.0,185.0,30.0,130.0,195.0,55.0,6.800312071319185,2.023210269550339,24056.36,14119861.94
2984,115.0,185.0,35.0,130.0,195.0,60.0,5.712209812571433,2.152845270983443,24017.15,12216808.92
2985,115.0,185.0,40.0,130.0,195.0,65.0,4.427935662511104,2.23933223312916,23716.81,9797458.51
2986,115.0,185.0,45.0,130.0,195.0,70.0,3.3799741128752956,2.2498085905808782,20991.13,6974372.99
2987,115.0,190.0,0.0,130.0,200.0,25.0,4.614839117173403,0.9800923682104823,22782.73,8432675.04
2988,115.0,190.0,5.0,130.0,200.0,30.0,5.924312959534277,1.1752852247832202,23402.77,11215251.19
2989,115.0,190.0,10.0,130.0,200.0,35.0,7.101901692637929,1.334195699491319,23950.19,13833187.51
2990,115.0,190.0,15.0,130.0,200.0,40.0,7.692083333333333,1.3898611111111112,24120.0,15099805.84
2991,115.0,190.0,20.0,130.0,200.0,45.0,7.651042190392673,1.4425762737866454,24118.05,15081845.25
2992,115.0,190.0,25.0,130.0,200.0,50.0,7.2091123690717005,1.5399517038254935,24109.57,14360926.19
2993,115.0,190.0,30.0,130.0,200.0,55.0,6.41276370909601,1.6505818586155243,24093.31,12988826.43
2994,115.0,190.0,35.0,130.0,200.0,60.0,5.3184746566986565,1.7474810315827265,24066.32,11041706.42
2995,115.0,190.0,40.0,130.0,200.0,65.0,4.146137621985054,1.813996520031484,23770.33,8818807.07
2996,115.0,190.0,45.0,130.0,200.0,70.0,3.1899359610571016,1.8346876294931578,20826.39,6201677.9
2997,115.0,195.0,0.0,130.0,205.0,25.0,4.166916714144692,0.7971621226163108,22519.19,7370294.82
2998,115.0,195.0,5.0,130.0,205.0,30.0,5.445686360349933,0.9728411576357552,23139.230000000003,10020283.38
2999,115.0,195.0,10.0,130.0,205.0,35.0,6.642575016519563,1.1345418644519214,23729.44,12638138.870000001
3000,115.0,195.0,15.0,130.0,205.0,40.0,7.346898815516497,1.21905275806778,24067.03,14226251.84
3001,115.0,195.0,20.0,130.0,205.0,45.0,7.257083333333334,1.23625,24120.0,14108322.18
3002,115.0,195.0,25.0,130.0,205.0,50.0,6.7758591519163,1.3023296201563852,24118.61,13282575.02
3003,115.0,195.0,30.0,130.0,205.0,55.0,6.0047681787436655,1.385705209472492,24113.190000000002,11933025.32
3004,115.0,195.0,35.0,130.0,205.0,60.0,4.916991453232668,1.4389266550153168,24094.49,9950803.29
3005,115.0,195.0,40.0,130.0,205.0,65.0,3.792966021803516,1.460948755435125,23803.5,7779623.590000001
3006,115.0,195.0,45.0,130.0,205.0,70.0,2.919476788956303,1.4638451407423498,20622.08,5345299.5600000005
3007,115.0,200.0,0.0,130.0,210.0,25.0,2.8382609703745367,0.5424100274331103,21780.25,4671552.790000001
3008,115.0,200.0,5.0,130.0,210.0,30.0,4.143536317583405,0.7214707547481509,22397.14,7219065.800000001
3009,115.0,200.0,10.0,130.0,210.0,35.0,5.4251966022582065,0.8996200031291558,23009.4,9864011.76
3010,115.0,200.0,15.0,130.0,210.0,40.0,6.32612506790048,1.0328941067274329,23508.670000000002,11852455.509999998
3011,115.0,200.0,20.0,130.0,210.0,45.0,6.483443188243846,1.0947739427944423,23768.32,12329119.46
3012,115.0,200.0,25.0,130.0,210.0,50.0,6.333653906152242,1.1913905067778936,23975.0,12254101.5
3013,115.0,200.0,30.0,130.0,210.0,55.0,5.80723968265618,1.28099944726479,24116.43,11444686.610000001
3014,115.0,200.0,35.0,130.0,210.0,60.0,4.761202767526604,1.3068547131482402,24111.059999999998,9514853.29
3015,115.0,200.0,40.0,130.0,210.0,65.0,3.659105834154841,1.2999275981791267,23828.13,7357732.1499999985
3016,115.0,200.0,45.0,130.0,210.0,70.0,2.8351100952157675,1.2822052841210185,20474.550000000003,4997670.1
3017,115.0,205.0,0.0,130.0,215.0,25.0,1.384256997239067,0.26051750752949443,21047.229999999996,1922549.5600000003
3018,115.0,205.0,5.0,130.0,215.0,30.0,2.527110760009228,0.4205115649340192,21544.869999999995,3997647.1300000004
3019,115.0,205.0,10.0,130.0,215.0,35.0,3.7991888940664307,0.6039352339181947,22125.47,6438180.14
3020,115.0,205.0,15.0,130.0,215.0,40.0,4.86336076417183,0.7882652933197919,22715.309999999998,8651442.75
3021,115.0,205.0,20.0,130.0,215.0,45.0,5.287656582915873,0.9119532790528092,23175.9,9697473.43
3022,115.0,205.0,25.0,130.0,215.0,50.0,5.459610982904769,1.0473258625521547,23586.11,10307301.23
3023,115.0,205.0,30.0,130.0,215.0,55.0,5.305254739574107,1.1669430206595963,23934.64,10295857.68
3024,115.0,205.0,35.0,130.0,215.0,60.0,4.495057909551666,1.1991078985335515,24051.3,8871181.97
3025,115.0,205.0,40.0,130.0,215.0,65.0,3.527192688350539,1.1869711353076036,23806.940000000002,6979274.87
3026,115.0,205.0,45.0,130.0,215.0,70.0,2.8002098080127173,1.1619361394240235,20268.53,4777097.39
3027,115.0,210.0,5.0,130.0,220.0,30.0,0.9248373867613445,0.13455489530618098,20758.149999999998,1054842.67
3028,115.0,210.0,10.0,130.0,220.0,35.0,1.799788601241174,0.26311978853028456,21139.67,2604468.0999999996
3029,115.0,210.0,15.0,130.0,220.0,40.0,2.5794920634920646,0.4017953360538912,21539.699999999997,4065329.4000000004
